,FileName,Dataset,Label,y_pred0_0,y_pred0_1,y_pred1,y_pred2,y_pred3,y_pred4,y_pred5,y_pred6,y_pred0
148,mw7_0033,mw7,1,0.509222576862413,0.490777423137587,0.8147817254066467,0.8879461884498596,0.9502906203269958,0.5011969208717346,0.4619699716567993,0.999969482421875,0.490777423137587
149,mw7_0044,mw7,1,0.06145063825655757,0.9385493617434428,0.9980390667915344,0.988249659538269,0.9670401215553284,0.6874912977218628,0.7742115259170532,0.9999979734420776,0.9385493617434428
150,mw7_0042,mw7,1,0.012587761179576225,0.9874122388204242,0.989518940448761,0.9563166499137878,0.9904696345329285,0.6709154844284058,0.6951287984848022,0.9999994039535522,0.9874122388204242
151,mw7_0024,mw7,1,0.06451931235406846,0.9354806876459318,0.9999496936798096,0.9993189573287964,0.999842643737793,0.9550095200538635,0.916019082069397,1.0,0.9354806876459318
152,mw7_0003,mw7,1,0.030113047530340022,0.9698869524696602,0.31886884570121765,0.6233601570129395,0.49857062101364136,0.48697540163993835,0.5390300154685974,0.25493118166923523,0.9698869524696602
153,mw7_0032,mw7,1,0.02393970860697372,0.9760602913930267,0.9957426190376282,0.9869982004165649,0.9724438786506653,0.2041669487953186,0.24575018882751465,0.9999996423721313,0.9760602913930267
154,mw7_0048,mw7,1,0.02322324443182533,0.976776755568175,0.9957426190376282,0.9869982004165649,0.9724438786506653,0.2041669487953186,0.24575018882751465,0.9999996423721313,0.976776755568175
155,mw7_0013,mw7,1,0.02661753237252035,0.9733824676274803,0.9745553731918335,0.9597994685173035,0.9989898800849915,0.4544912278652191,0.5420874953269958,1.0,0.9733824676274803
156,mw7_0009,mw7,1,0.5275444326303957,0.47245556736960426,0.5854085087776184,0.4541880488395691,0.1496368795633316,0.505783200263977,0.6344276666641235,0.015527764335274696,0.47245556736960426
157,mw7_0049,mw7,1,0.03381195985090107,0.9661880401490993,0.22017376124858856,0.521649181842804,0.7658220529556274,0.1524425894021988,0.1063559353351593,0.006230508908629417,0.9661880401490993
158,mw7_0034,mw7,1,0.0545976885026143,0.9454023114973858,0.9999034404754639,0.9977311491966248,0.997739315032959,0.9503214359283447,0.8954609036445618,1.0,0.9454023114973858
159,mw7_0018,mw7,1,0.3173895493493065,0.6826104506506934,0.1385069042444229,0.41993576288223267,0.15143311023712158,0.5144427418708801,0.5546795725822449,0.8133158683776855,0.6826104506506934
160,mw7_0004,mw7,1,0.011040261631745527,0.9889597383682549,0.9968186616897583,0.9975415468215942,0.9951764345169067,0.669596254825592,0.697735607624054,1.0,0.9889597383682549
161,mw7_0037,mw7,1,0.08026922883967483,0.9197307711603253,0.8012607097625732,0.880712628364563,0.9982545971870422,0.15729309618473053,0.1907051056623459,0.6205527186393738,0.9197307711603253
162,mw7_0012,mw7,1,0.10769692840550396,0.8923030715944962,0.9872283935546875,0.9912569522857666,0.9894227385520935,0.1774296909570694,0.13328485190868378,0.9997115731239319,0.8923030715944962
163,mw7_0036,mw7,1,0.036808053205206644,0.9631919467947937,0.8464412689208984,0.9989318251609802,0.9997712969779968,0.4457978308200836,0.5425806045532227,1.0,0.9631919467947937
164,mw7_0043,mw7,1,0.03141458466500704,0.9685854153349935,0.9991616010665894,0.9492425322532654,0.9819877743721008,0.3496589660644531,0.37324976921081543,0.9977511763572693,0.9685854153349935
165,mw7_0038,mw7,1,0.07645198520162247,0.9235480147983779,0.9991017580032349,0.9999513626098633,0.9999984502792358,0.5601471662521362,0.6734514832496643,1.0,0.9235480147983779
166,mw7_0017,mw7,1,0.01210182419805907,0.9878981758019415,0.9957426190376282,0.9869982004165649,0.9724438786506653,0.2041669487953186,0.24575018882751465,0.9999996423721313,0.9878981758019415
167,mw7_0026,mw7,1,0.011484337416540986,0.9885156625834592,0.9906417727470398,0.9924684166908264,0.9950007796287537,0.2562912702560425,0.33681997656822205,0.9999783039093018,0.9885156625834592
168,mw7_0001,mw7,1,0.016458625287661562,0.9835413747123388,0.9999951124191284,0.999988317489624,0.9999998807907104,0.5280275344848633,0.5398019552230835,1.0,0.9835413747123388
169,mw7_0041,mw7,1,0.09850960364034471,0.9014903963596558,0.9999159574508667,0.9961470365524292,0.998638927936554,0.9566196203231812,0.9155825972557068,1.0,0.9014903963596558
170,mw7_0000,mw7,1,0.012493867741975907,0.9875061322580246,0.9275056719779968,0.9183037281036377,0.9537646174430847,0.5261591076850891,0.6088863611221313,0.9999998807907104,0.9875061322580246
171,mw7_0035,mw7,1,0.0055636016328480895,0.9944363983671518,0.9965164661407471,0.9661197066307068,0.9072096347808838,0.5042457580566406,0.5385072827339172,0.9990197420120239,0.9944363983671518
172,mw7_0028,mw7,1,0.012785334136165796,0.9872146658638344,0.9765836000442505,0.9773508310317993,0.9981897473335266,0.4240415096282959,0.5205637812614441,0.9999998807907104,0.9872146658638344
173,mw7_0030,mw7,1,0.28949071992406755,0.7105092800759326,0.9964954257011414,0.9963755011558533,0.9960067868232727,0.2914660573005676,0.4461281895637512,0.999996542930603,0.7105092800759326
174,mw7_0027,mw7,1,0.03674165948032617,0.9632583405196741,0.6275970935821533,0.8211004137992859,0.9332518577575684,0.37620317935943604,0.3647472560405731,0.9946720004081726,0.9632583405196741
175,mw7_0002,mw7,1,0.01585703733727462,0.9841429626627258,0.8191136121749878,0.9895920157432556,0.9550397396087646,0.3928277790546417,0.5087069869041443,0.9999985694885254,0.9841429626627258
176,mw7_0019,mw7,1,0.01288775182692369,0.9871122481730765,0.9356902241706848,0.8993716239929199,0.9153512120246887,0.5517874956130981,0.49253302812576294,0.9999966621398926,0.9871122481730765
177,mw7_0039,mw7,1,0.014241736390927207,0.9857582636090733,0.9976328611373901,0.9996740818023682,0.9999643564224243,0.5686851739883423,0.6792171597480774,1.0,0.9857582636090733
178,mw7_0021,mw7,1,0.01250348314884147,0.9874965168511588,0.9556529521942139,0.9182099103927612,0.976362407207489,0.31345832347869873,0.3745657503604889,0.9504557251930237,0.9874965168511588
179,mw7_0045,mw7,1,0.022722403675787654,0.9772775963242126,0.9975209832191467,0.9957297444343567,0.9936588406562805,0.5657097101211548,0.5835938453674316,0.9999995231628418,0.9772775963242126
180,mw7_0008,mw7,1,0.175022751317995,0.8249772486820051,0.9983153343200684,0.9975564479827881,0.9999538660049438,0.7125334143638611,0.743567943572998,1.0,0.8249772486820051
181,mw7_0020,mw7,1,0.060371904833087645,0.9396280951669124,0.9654602408409119,0.9837665557861328,0.98854660987854,0.19972634315490723,0.2578060030937195,0.9980055689811707,0.9396280951669124
182,mw7_0015,mw7,1,0.31825295149567895,0.6817470485043209,0.2724231481552124,0.27952224016189575,0.14361801743507385,0.1597069650888443,0.1835159957408905,0.43046900629997253,0.6817470485043209
183,mw7_0046,mw7,1,0.00951682831863637,0.9904831716813639,0.9965292811393738,0.9933839440345764,0.9984061121940613,0.5609433054924011,0.6532331109046936,0.9998466968536377,0.9904831716813639
184,mw7_0006,mw7,1,0.009359148602927385,0.990640851397073,0.9964183568954468,0.9880952835083008,0.9749590158462524,0.20536567270755768,0.2522816061973572,0.9999996423721313,0.990640851397073
185,mw7_0031,mw7,1,0.013095776471811425,0.9869042235281889,0.9857073426246643,0.9539365768432617,0.9994415640830994,0.41880688071250916,0.5303078293800354,1.0,0.9869042235281889
186,mw7_0016,mw7,1,0.16819385048149077,0.8318061495185095,0.9998894929885864,0.9987547397613525,0.9985617995262146,0.9474509954452515,0.8899467587471008,1.0,0.8318061495185095
187,mw7_0023,mw7,1,0.3907183632495026,0.6092816367504975,0.9980003237724304,0.9702797532081604,0.9803239107131958,0.9539355635643005,0.9066832661628723,0.9999998807907104,0.6092816367504975
188,mw7_0029,mw7,1,0.05752096667330344,0.9424790333266968,0.3495616018772125,0.6659145355224609,0.5264907479286194,0.1558298021554947,0.16096237301826477,0.003569474443793297,0.9424790333266968
189,mw7_0040,mw7,1,0.028383360116696187,0.971616639883304,0.9980779886245728,0.9879695177078247,0.9684780240058899,0.6817945837974548,0.7666761875152588,0.9999978542327881,0.971616639883304
190,mw7_0014,mw7,1,0.03817433473349524,0.9618256652665049,0.9736356139183044,0.9923835396766663,0.9999892711639404,0.5980989933013916,0.6906207203865051,0.9998438358306885,0.9618256652665049
191,mw7_0025,mw7,1,0.013006971924911726,0.9869930280750885,0.9833309054374695,0.9732893705368042,0.9991769194602966,0.4024142324924469,0.5071455240249634,1.0,0.9869930280750885
192,mw7_0011,mw7,1,0.08432309373391117,0.9156769062660889,0.5217922925949097,0.9594234824180603,0.9986306428909302,0.49004340171813965,0.5271003246307373,0.9775683879852295,0.9156769062660889
193,mw7_0005,mw7,1,0.15252763166900024,0.847472368331,0.036489907652139664,0.4921983778476715,0.9309189319610596,0.4638148844242096,0.5714729428291321,5.421620880952105e-05,0.847472368331
194,mw7_0010,mw7,1,0.013219270012064323,0.9867807299879362,0.9991590976715088,0.9991239905357361,0.9981827735900879,0.6291131973266602,0.5379562973976135,1.0,0.9867807299879362
195,mw7_0047,mw7,1,0.01093202442413415,0.9890679755758661,0.9489074945449829,0.9933164119720459,0.9986677169799805,0.6406844258308411,0.6903241872787476,0.9999986886978149,0.9890679755758661
196,mw7_0022,mw7,1,0.0513665195033329,0.948633480496667,0.9999619722366333,0.9997716546058655,0.9998250603675842,0.956598699092865,0.9229540824890137,1.0,0.948633480496667
197,gw2_0007,gw2,0,0.7142473106935648,0.2857526893064352,0.14745104312896729,0.21468542516231537,0.564608097076416,0.7107893824577332,0.7771981954574585,0.9313722252845764,0.2857526893064352
198,gw2_0003,gw2,0,0.3461716104384678,0.6538283895615319,0.9994044303894043,0.9985024929046631,0.993236243724823,0.18620075285434723,0.22030097246170044,1.0,0.6538283895615319
199,gw2_0013,gw2,0,0.6859322147463712,0.31406778525362883,0.9937382936477661,0.9640327095985413,0.9671520590782166,0.4748215675354004,0.5246445536613464,0.9999767541885376,0.31406778525362883
200,gw2_0009,gw2,0,0.7109862582105027,0.2890137417894972,0.381499707698822,0.8238836526870728,0.8712798357009888,0.42020148038864136,0.43933647871017456,0.9889332056045532,0.2890137417894972
201,gw2_0004,gw2,0,0.9445551048803648,0.05544489511963504,0.5882618427276611,0.3250935971736908,0.05964766442775726,0.3709101676940918,0.4310230314731598,0.0002639658923726529,0.05544489511963504
202,gw2_0012,gw2,0,0.9157964317034396,0.08420356829656032,0.9999828338623047,0.9984645843505859,0.9992246627807617,0.9555147290229797,0.9123930335044861,1.0,0.08420356829656032
203,gw2_0001,gw2,0,0.3078035259568456,0.6921964740431547,0.9967907071113586,0.9823750853538513,0.9981300234794617,0.4714442193508148,0.5237298607826233,0.9999995231628418,0.6921964740431547
204,gw2_0000,gw2,0,0.28810591655349443,0.7118940834465057,0.9975106716156006,0.9856697916984558,0.9990769624710083,0.4686633050441742,0.523509681224823,0.9999998807907104,0.7118940834465057
205,gw2_0002,gw2,0,0.9463529866108021,0.05364701338919781,0.9989376664161682,0.9836607575416565,0.995196521282196,0.9457440376281738,0.9003334045410156,1.0,0.05364701338919781
206,gw2_0008,gw2,0,0.28020570467960343,0.7197942953203967,0.5052465796470642,0.19205980002880096,0.25447389483451843,0.4302354156970978,0.5150750875473022,0.9411389827728271,0.7197942953203967
207,gw2_0015,gw2,0,0.06468686054429643,0.9353131394557036,0.9994843006134033,0.997805655002594,0.9999998807907104,0.7036223411560059,0.7656770944595337,1.0,0.9353131394557036
208,gw2_0006,gw2,0,0.4147233639109213,0.5852766360890788,0.9999749660491943,0.9991275668144226,0.9990507960319519,0.9524708390235901,0.9029226303100586,1.0,0.5852766360890788
209,gw2_0016,gw2,0,0.6937724271303936,0.3062275728696066,0.026951579377055168,0.04375935718417168,0.0012176104355603456,0.5548461675643921,0.5757809281349182,4.5279498900319126e-11,0.3062275728696066
210,gw2_0014,gw2,0,0.4675645029907237,0.5324354970092764,0.9941262006759644,0.9783623814582825,0.9948257803916931,0.47851914167404175,0.5510459542274475,0.9999897480010986,0.5324354970092764
211,gw2_0011,gw2,0,0.8983381809449462,0.10166181905505386,0.9999270439147949,0.9985523819923401,0.9992475509643555,0.9571019411087036,0.9188090562820435,1.0,0.10166181905505386
212,gw2_0005,gw2,0,0.5432910493699213,0.45670895063007855,0.9999287128448486,0.9982724189758301,0.9985154271125793,0.9574313759803772,0.913055419921875,1.0,0.45670895063007855
213,gw2_0010,gw2,0,0.5134922599612128,0.4865077400387872,0.8967923521995544,0.5880715847015381,0.3656594455242157,0.5885147452354431,0.6519102454185486,0.0004649929469451308,0.4865077400387872
214,mw4_006,mw4,1,0.5981206763423059,0.40187932365769397,0.9744821190834045,0.917052149772644,0.9716812968254089,0.25557941198349,0.3995071351528168,0.16462074220180511,0.40187932365769397
215,mw4_012,mw4,1,0.16573283151139998,0.8342671684885998,0.9927583932876587,0.9871196746826172,0.9994992017745972,0.2663350999355316,0.3863241970539093,0.9999994039535522,0.8342671684885998
216,mw4_022,mw4,1,0.021777978783319784,0.9782220212166804,0.9972748160362244,0.9998310804367065,1.0,0.5385828614234924,0.5994647741317749,1.0,0.9782220212166804
217,mw4_010,mw4,1,0.06527604416494065,0.9347239558350593,0.9979384541511536,0.998946487903595,0.9999992847442627,0.6306967735290527,0.7082077264785767,0.9999998807907104,0.9347239558350593
218,mw4_019,mw4,1,0.22650715104611885,0.773492848953881,0.9895618557929993,0.9559146761894226,0.9970312118530273,0.2611730098724365,0.3221311867237091,0.9999994039535522,0.773492848953881
219,mw4_011,mw4,1,0.19765671521063471,0.8023432847893655,0.6905106902122498,0.960509181022644,0.8545337319374084,0.4994872212409973,0.6057315468788147,0.9997981190681458,0.8023432847893655
220,mw4_001,mw4,1,0.11879257467149536,0.881207425328505,0.9783604145050049,0.9672728776931763,0.9689054489135742,0.5875660181045532,0.6048623919487,0.09461786597967148,0.881207425328505
221,mw4_024,mw4,1,0.5684479236382687,0.4315520763617313,0.9817776679992676,0.9501019716262817,0.9978175163269043,0.22261685132980347,0.2893648147583008,0.982548713684082,0.4315520763617313
222,mw4_028,mw4,1,0.14438173471803398,0.855618265281966,0.9803778529167175,0.9653717875480652,0.9439775943756104,0.5387585759162903,0.6520909070968628,0.9999498128890991,0.855618265281966
223,mw4_007,mw4,1,0.5347657562716657,0.46523424372833433,0.9948909282684326,0.992708683013916,0.9877665042877197,0.5781444907188416,0.5085521340370178,1.0,0.46523424372833433
224,mw4_003,mw4,1,0.018377109234125416,0.981622890765875,0.9999970197677612,0.9999887943267822,0.9999995231628418,0.9645980000495911,0.9423173666000366,1.0,0.981622890765875
225,mw4_026,mw4,1,0.2593046071701783,0.7406953928298219,0.9906697273254395,0.9663954377174377,0.8036131858825684,0.536051869392395,0.5838825702667236,0.9852718114852905,0.7406953928298219
226,mw4_015,mw4,1,0.14747958895706903,0.8525204110429305,0.4634050726890564,0.8542705774307251,0.9564206004142761,0.5654121041297913,0.5292859077453613,0.8010388016700745,0.8525204110429305
227,mw4_023,mw4,1,0.06566824084146013,0.9343317591585399,0.999974250793457,0.9981129169464111,0.9985795021057129,0.9484649300575256,0.8939386606216431,1.0,0.9343317591585399
228,mw4_025,mw4,1,0.09550273640002539,0.904497263599975,0.5894017815589905,0.5475410223007202,0.767544150352478,0.562703013420105,0.5485995411872864,0.8793426752090454,0.904497263599975
229,mw4_004,mw4,1,0.5144589118846163,0.48554108811538366,0.9969794750213623,0.9251737594604492,0.7064670920372009,0.5973430275917053,0.6194789409637451,0.999988317489624,0.48554108811538366
230,mw4_027,mw4,1,0.04732507375742963,0.9526749262425708,0.9762011766433716,0.9984146356582642,0.9998726844787598,0.33951425552368164,0.45832324028015137,0.9999949932098389,0.9526749262425708
231,mw4_002,mw4,1,0.3030743349648657,0.6969256650351344,0.9971100687980652,0.9883319735527039,0.9886159300804138,0.4398197531700134,0.5700658559799194,0.9999998807907104,0.6969256650351344
232,mw4_021,mw4,1,0.1399355916548136,0.8600644083451867,0.9999740123748779,0.9985235333442688,0.9995304346084595,0.9447795748710632,0.8982568383216858,1.0,0.8600644083451867
233,mw4_018,mw4,1,0.10829018055827756,0.8917098194417221,0.4392310678958893,0.8438982963562012,0.9488436579704285,0.5651466250419617,0.5216923952102661,0.7822446227073669,0.8917098194417221
234,mw4_013,mw4,1,0.021893047568303507,0.9781069524316967,0.9994170665740967,0.9960408210754395,0.9920171499252319,0.23529818654060364,0.32523831725120544,0.9999969005584717,0.9781069524316967
235,mw4_029,mw4,1,0.1278540523652899,0.8721459476347105,0.9999595880508423,0.9978098273277283,0.9990155696868896,0.9472206830978394,0.8929079174995422,1.0,0.8721459476347105
236,mw4_005,mw4,1,0.19542919295262096,0.8045708070473792,0.9236122965812683,0.8568149209022522,0.921266496181488,0.24033842980861664,0.38495057821273804,0.03676766902208328,0.8045708070473792
237,mw4_020,mw4,1,0.30495848529722086,0.6950415147027794,0.9175691604614258,0.9017348289489746,0.9129976630210876,0.4065357446670532,0.2720474898815155,0.9998928308486938,0.6950415147027794
238,mw4_008,mw4,1,0.15662370657934066,0.8433762934206596,0.9991793036460876,0.9931539297103882,0.998009979724884,0.9458030462265015,0.8934355974197388,1.0,0.8433762934206596
239,mw4_017,mw4,1,0.03011126323285942,0.9698887367671409,0.9762011766433716,0.9984146356582642,0.9998726844787598,0.33951425552368164,0.45832324028015137,0.9999949932098389,0.9698887367671409
240,mw4_016,mw4,1,0.12257905367233399,0.8774209463276658,0.46886080503463745,0.8472899794578552,0.9011311531066895,0.5672787427902222,0.5322980880737305,0.8067950010299683,0.8774209463276658
241,mw4_009,mw4,1,0.14302895794458917,0.8569710420554111,0.9977986216545105,0.9959923624992371,0.9876973032951355,0.2079796940088272,0.18983542919158936,0.9996694326400757,0.8569710420554111
242,mw4_014,mw4,1,0.18462932776752009,0.8153706722324797,0.9878480434417725,0.997104823589325,0.9993731379508972,0.5675403475761414,0.5373191833496094,1.0,0.8153706722324797
243,gw4_0007,gw4,0,0.2146197394845554,0.785380260515445,0.9999748468399048,0.9997480511665344,0.999976634979248,0.9579176902770996,0.9345521926879883,1.0,0.785380260515445
244,gw4_0033,gw4,0,0.16465718127689472,0.835342818723105,0.9650943875312805,0.795535147190094,0.8576841950416565,0.6545363068580627,0.6750032305717468,0.9158154726028442,0.835342818723105
245,gw4_0044,gw4,0,0.783197171722588,0.2168028282774122,0.9945277571678162,0.8132527470588684,0.9498270153999329,0.3110383450984955,0.32375743985176086,0.9998806715011597,0.2168028282774122
246,gw4_0042,gw4,0,0.5324488454325226,0.4675511545674775,0.9954061508178711,0.7185276746749878,0.7026310563087463,0.27401500940322876,0.3830704391002655,0.9999908208847046,0.4675511545674775
247,gw4_0024,gw4,0,0.7560981101106896,0.2439018898893105,0.9917283654212952,0.927898108959198,0.9493312239646912,0.2538291811943054,0.39606186747550964,0.9989959597587585,0.2439018898893105
248,gw4_0003,gw4,0,0.8466592042256699,0.1533407957743303,0.991795003414154,0.9617095589637756,0.9874294400215149,0.24137380719184875,0.3342077136039734,0.9998348951339722,0.1533407957743303
249,gw4_0032,gw4,0,0.8758937886888538,0.1241062113111463,0.9846234917640686,0.7764514684677124,0.23863939940929413,0.27607306838035583,0.406014621257782,0.999998927116394,0.1241062113111463
250,gw4_0048,gw4,0,0.847622979327169,0.15237702067283102,0.9867404103279114,0.8900641202926636,0.505222737789154,0.2548256814479828,0.3651423752307892,0.999995231628418,0.15237702067283102
251,gw4_0013,gw4,0,0.7477130047431665,0.25228699525683357,0.9706906080245972,0.444702684879303,0.3205973505973816,0.28298836946487427,0.4129140377044678,0.9984934329986572,0.25228699525683357
252,gw4_0009,gw4,0,0.7521025101321355,0.2478974898678644,0.9974337220191956,0.9968709349632263,0.9997803568840027,0.5006102919578552,0.5805991291999817,1.0,0.2478974898678644
253,gw4_0034,gw4,0,0.7561136739198434,0.24388632608015645,0.9848406910896301,0.8936843276023865,0.942103922367096,0.21022318303585052,0.26392069458961487,0.998836100101471,0.24388632608015645
254,gw4_0018,gw4,0,0.9968599300704333,0.003140069929566796,0.9997870326042175,0.9991742968559265,0.9992456436157227,0.9492169618606567,0.9076981544494629,1.0,0.003140069929566796
255,gw4_0004,gw4,0,0.7719751051535805,0.22802489484641963,0.9890851378440857,0.9884470105171204,0.9840339422225952,0.23412293195724487,0.3071877062320709,0.9999692440032959,0.22802489484641963
256,gw4_0037,gw4,0,0.6299234232680526,0.37007657673194744,0.9949154853820801,0.9809462428092957,0.9607560634613037,0.22717614471912384,0.2966444194316864,0.9988906979560852,0.37007657673194744
257,gw4_0012,gw4,0,0.10877166902730671,0.8912283309726936,0.9999996423721313,0.9999948740005493,0.9999998807907104,0.9664382934570312,0.9515905976295471,1.0,0.8912283309726936
258,gw4_0036,gw4,0,0.8186479156613505,0.18135208433864927,0.9483084082603455,0.6713566184043884,0.901185154914856,0.21068105101585388,0.2675573527812958,0.9908298254013062,0.18135208433864927
259,gw4_0043,gw4,0,0.6193479691389703,0.38065203086102967,0.995446503162384,0.9965072274208069,0.9987941980361938,0.5667371153831482,0.6307777166366577,0.9999979734420776,0.38065203086102967
260,gw4_0038,gw4,0,0.10987502307592165,0.8901249769240782,0.9595089554786682,0.8984441757202148,0.9214393496513367,0.4268675446510315,0.3099117577075958,0.9999816417694092,0.8901249769240782
261,gw4_0017,gw4,0,0.04338020705860798,0.9566197929413921,0.9750834703445435,0.8612993955612183,0.9029451608657837,0.6543550491333008,0.6718547940254211,0.9594042897224426,0.9566197929413921
262,gw4_0026,gw4,0,0.9372809342124261,0.06271906578757366,0.027091339230537415,0.05279768258333206,0.09661994129419327,0.338225781917572,0.3221685290336609,0.00296192173846066,0.06271906578757366
263,gw4_0001,gw4,0,0.6204949990226711,0.37950500097732887,0.9999270439147949,0.9985523819923401,0.9992475509643555,0.9571019411087036,0.9188090562820435,1.0,0.37950500097732887
264,gw4_0041,gw4,0,0.5407927076648343,0.4592072923351659,0.9782356023788452,0.44825583696365356,0.568943202495575,0.2837163805961609,0.39122334122657776,0.9945881366729736,0.4592072923351659
265,gw4_0000,gw4,0,0.0873626403057364,0.9126373596942636,1.0,1.0,1.0,0.9633274078369141,0.9520074725151062,1.0,0.9126373596942636
266,gw4_0035,gw4,0,0.20067772539928833,0.799322274600712,0.9960117340087891,0.9709096550941467,0.9864572882652283,0.22331729531288147,0.29598161578178406,0.9894457459449768,0.799322274600712
267,gw4_0028,gw4,0,0.5922054514441217,0.4077945485558784,0.9999377727508545,0.9986988306045532,0.9991511106491089,0.9571356773376465,0.9134049415588379,1.0,0.4077945485558784
268,gw4_0030,gw4,0,0.7413308679604973,0.2586691320395027,0.8911768794059753,0.8068254590034485,0.9170374274253845,0.6216589212417603,0.5403486490249634,0.9999904632568359,0.2586691320395027
269,gw4_0027,gw4,0,0.9554413796521222,0.044558620347877775,0.9999377727508545,0.9986988306045532,0.9991511106491089,0.9571356773376465,0.9134049415588379,1.0,0.044558620347877775
270,gw4_0002,gw4,0,0.8506343960111564,0.1493656039888436,0.9839643239974976,0.9363123774528503,0.9904434084892273,0.23745155334472656,0.3329613506793976,0.9999666213989258,0.1493656039888436
271,gw4_0019,gw4,0,0.1974132568475485,0.8025867431524517,0.9928492307662964,0.9965062141418457,0.9982380867004395,0.5696062445640564,0.5922731757164001,0.9999816417694092,0.8025867431524517
272,gw4_0039,gw4,0,0.7869862685529886,0.21301373144701136,0.9961483478546143,0.9330823421478271,0.9427982568740845,0.25575825572013855,0.3883588910102844,0.9997007846832275,0.21301373144701136
273,gw4_0021,gw4,0,0.3380080441434348,0.6619919558565651,0.9793992042541504,0.9325886368751526,0.9836648106575012,0.19707585871219635,0.25777408480644226,0.9981215596199036,0.6619919558565651
274,gw4_0045,gw4,0,0.714226688261793,0.285773311738207,0.9961302280426025,0.9668706059455872,0.9393813610076904,0.2595904469490051,0.37929579615592957,0.9999293088912964,0.285773311738207
275,gw4_0008,gw4,0,0.7554703059196589,0.24452969408034092,0.9954410791397095,0.9930068254470825,0.9987566471099854,0.4810986816883087,0.5470298528671265,0.9999998807907104,0.24452969408034092
276,gw4_0020,gw4,0,0.3311432006500246,0.6688567993499756,0.5527641773223877,0.18768171966075897,0.0346522256731987,0.6709169149398804,0.6589563488960266,0.026494383811950684,0.6688567993499756
277,gw4_0015,gw4,0,0.6527801752104668,0.347219824789533,0.9418908357620239,0.7087063789367676,0.7154601216316223,0.49741336703300476,0.3706578016281128,0.9994075298309326,0.347219824789533
278,gw4_0046,gw4,0,0.8300497488040574,0.16995025119594243,0.9894813299179077,0.9404213428497314,0.9049404859542847,0.232197105884552,0.2992030680179596,0.9999780654907227,0.16995025119594243
279,gw4_0006,gw4,0,0.4338135823018291,0.5661864176981709,0.9615076184272766,0.8380705118179321,0.7318928241729736,0.6350992321968079,0.6470887660980225,0.9999828338623047,0.5661864176981709
280,gw4_0031,gw4,0,0.7911331936181825,0.20886680638181743,0.9245937466621399,0.8870553374290466,0.7923832535743713,0.654187023639679,0.7166988849639893,0.999809205532074,0.20886680638181743
281,gw4_0016,gw4,0,0.6098538186059822,0.39014618139401785,0.9960653185844421,0.9538028240203857,0.8970378041267395,0.2826489508152008,0.43689483404159546,0.999983549118042,0.39014618139401785
282,gw4_0023,gw4,0,0.7086138990139057,0.2913861009860946,0.997312605381012,0.9643959403038025,0.9671266674995422,0.2627817988395691,0.3899894058704376,0.9999914169311523,0.2913861009860946
283,gw4_0029,gw4,0,0.5897327661900551,0.41026723380994495,0.996600329875946,0.9975560903549194,0.9980899691581726,0.518359899520874,0.5473296642303467,0.9999833106994629,0.41026723380994495
284,gw4_0040,gw4,0,0.568404921903605,0.431595078096395,0.9798135161399841,0.3380519151687622,0.4549804925918579,0.2710411846637726,0.36186036467552185,0.9998273253440857,0.431595078096395
285,gw4_0014,gw4,0,0.7847144259581307,0.2152855740418693,0.74457848072052,0.9205019474029541,0.463261216878891,0.4121878445148468,0.38948720693588257,0.9999439716339111,0.2152855740418693
286,gw4_0025,gw4,0,0.982053880093438,0.01794611990656204,0.9998551607131958,0.9988743662834167,0.9990205764770508,0.9498925805091858,0.9080879092216492,1.0,0.01794611990656204
287,gw4_0011,gw4,0,0.6212507974500836,0.37874920254991634,0.9980143308639526,0.9929614663124084,0.9990493655204773,0.47579044103622437,0.519307017326355,0.9999998807907104,0.37874920254991634
288,gw4_0005,gw4,0,0.376464054212041,0.623535945787959,0.06114873290061951,0.711745023727417,0.7824950218200684,0.38631728291511536,0.43422731757164,0.7479833364486694,0.623535945787959
289,gw4_0010,gw4,0,0.05494250705935119,0.945057492940649,0.999842643737793,0.9994227886199951,0.9993934631347656,0.29647096991539,0.46433740854263306,1.0,0.945057492940649
290,gw4_0047,gw4,0,0.6906443143658563,0.3093556856341437,0.910870373249054,0.5827532410621643,0.8985990285873413,0.4001070261001587,0.5098353624343872,0.9508037567138672,0.3093556856341437
291,gw4_0022,gw4,0,0.828744617666555,0.17125538233344495,0.9960552453994751,0.9689221382141113,0.957078218460083,0.2512262463569641,0.37617194652557373,0.999669075012207,0.17125538233344495
292,mw1_0007,mw1,1,0.01336344716151608,0.9866365528384842,0.9994137287139893,0.997940719127655,0.9891017079353333,0.5733529925346375,0.5700426697731018,1.0,0.9866365528384842
293,mw1_0003,mw1,1,0.8735426998488656,0.12645730015113418,0.004743493162095547,0.060266174376010895,0.10254307091236115,0.5048507452011108,0.5453000664710999,8.008518307178747e-06,0.12645730015113418
294,mw1_0013,mw1,1,0.7677209484092359,0.23227905159076395,0.9474119544029236,0.9921162724494934,0.8697910904884338,0.7434074878692627,0.6845017075538635,0.9938499927520752,0.23227905159076395
295,mw1_0009,mw1,1,0.6576319522057114,0.34236804779428864,0.9488641619682312,0.9772951602935791,0.5441011786460876,0.7032785415649414,0.4887470602989197,0.044465214014053345,0.34236804779428864
